,stateZ_timestamp,cf_x,cf_y,cf_z,obs_x,obs_y,obs_z,obs_temp_x,obs_temp_y,obs_temp_z
223,113444.0,-0.001,-0.002,0.033,,,,,,
224,113454.0,-0.002,-0.002,0.033,,,,,,
225,113464.0,-0.001,-0.002,0.033,,,,,,
226,113474.0,-0.002,-0.002,0.033,,,,,,
227,113484.0,-0.001,-0.002,0.034,,,,,,
228,113494.0,-0.002,-0.002,0.034,,,,,,
229,113504.0,-0.001,-0.002,0.033,,,,,,
230,113514.0,-0.003,-0.002,0.033,,,,,,
231,113524.0,-0.003,-0.002,0.033,,,,,,
232,113534.0,-0.001,-0.001,0.033,,,,,,
233,113544.0,-0.001,-0.002,0.033,,,,,,
234,113554.0,-0.001,-0.002,0.033,,,,,,
235,113564.0,-0.001,-0.002,0.033,,,,,,
236,113574.0,-0.001,-0.002,0.033,,,,,,
237,113584.0,-0.001,-0.002,0.033,,,,,,
238,113594.0,0.0,-0.002,0.032,,,,,,
239,113604.0,-0.002,-0.002,0.032,,,,,,
240,113614.0,-0.001,-0.002,0.032,,,,,,
241,113624.0,-0.001,-0.002,0.032,,,,,,
242,113634.0,-0.001,-0.002,0.032,,,,,,
243,113644.0,-0.001,-0.002,0.032,,,,,,
244,113654.0,-0.001,-0.002,0.032,,,,,,
245,113664.0,-0.001,-0.002,0.032,,,,,,
246,113674.0,-0.002,-0.002,0.032,,,,,,
247,113684.0,-0.002,-0.002,0.032,,,,,,
248,113694.0,-0.002,-0.002,0.032,,,,,,
249,113704.0,0.0,-0.002,0.032,,,,,,
250,113714.0,0.0,-0.002,0.032,,,,,,
251,113724.0,0.0,-0.001,0.032,,,,,,
252,113734.0,-0.001,-0.001,0.032,,,,,,
253,113744.0,0.0,-0.001,0.032,,,,,,
254,113754.0,0.0,-0.002,0.032,,,,,,
255,113764.0,0.0,-0.002,0.032,,,,,,
256,113774.0,-0.001,-0.001,0.032,,,,,,
257,113784.0,-0.001,-0.001,0.032,,,,,,
258,113794.0,-0.001,-0.002,0.032,,,,,,
259,113804.0,-0.001,-0.001,0.032,,,,,,
260,113814.0,-0.001,-0.001,0.032,,,,,,
261,113824.0,0.0,-0.002,0.032,,,,,,
262,113834.0,-0.001,-0.002,0.032,,,,,,
263,113844.0,-0.001,-0.002,0.032,,,,,,
264,113854.0,0.0,-0.001,0.033,,,,,,
265,113864.0,0.0,-0.001,0.033,,,,,,
266,113874.0,0.0,-0.001,0.033,,,,,,
267,113884.0,0.0,-0.001,0.033,,,,,,
268,113894.0,0.0,-0.001,0.033,,,,,,
269,113904.0,-0.001,-0.001,0.033,,,,,,
270,113914.0,-0.001,-0.001,0.033,,,,,,
271,113924.0,0.0,-0.001,0.033,,,,,,
272,113934.0,0.0,-0.001,0.033,,,,,,
273,113944.0,0.001,-0.001,0.032,,,,,,
274,113954.0,0.0,-0.001,0.032,,,,,,
275,113964.0,0.0,-0.001,0.032,,,,,,
276,113974.0,0.0,-0.001,0.032,,,,,,
277,113984.0,0.0,-0.001,0.033,,,,,,
278,113994.0,0.0,-0.001,0.033,,,,,,
279,114004.0,0.002,-0.001,0.033,,,,,,
280,114014.0,0.002,-0.001,0.033,,,,,,
281,114024.0,0.001,-0.001,0.033,,,,,,
282,114034.0,0.002,-0.001,0.031,,,,,,
283,114044.0,0.001,-0.001,0.031,,,,,,
284,114054.0,0.001,-0.001,0.031,,,,,,
285,114064.0,0.001,-0.001,0.031,,,,,,
286,114074.0,0.002,-0.001,0.032,,,,,,
287,114084.0,0.001,-0.001,0.032,,,,,,
288,114094.0,0.002,-0.001,0.032,,,,,,
289,114104.0,0.002,-0.001,0.032,,,,,,
290,114114.0,0.002,-0.001,0.032,,,,,,
291,114124.0,0.001,-0.001,0.032,,,,,,
292,114134.0,0.002,-0.001,0.032,,,,,,
293,114144.0,0.002,-0.001,0.032,,,,,,
294,114154.0,0.003,-0.001,0.032,,,,,,
295,114164.0,0.001,-0.001,0.031,,,,,,
296,114174.0,0.001,-0.001,0.031,,,,,,
297,114184.0,0.002,-0.001,0.032,,,,,,
298,114194.0,0.001,-0.001,0.032,,,,,,
299,114204.0,0.002,-0.001,0.031,,,,,,
300,114214.0,0.001,-0.001,0.031,,,,,,
301,114224.0,0.002,-0.001,0.031,,,,,,
302,114234.0,0.002,-0.001,0.031,,,,,,
303,114244.0,0.001,-0.001,0.031,,,,,,
304,114254.0,0.002,-0.001,0.031,,,,,,
305,114264.0,0.002,-0.001,0.031,,,,,,
306,114274.0,0.002,-0.001,0.031,,,,,,
307,114284.0,0.002,-0.001,0.031,,,,,,
308,114294.0,0.002,-0.001,0.031,,,,,,
309,114304.0,0.003,-0.001,0.031,,,,,,
310,114314.0,0.003,-0.001,0.031,,,,,,
311,114324.0,0.002,-0.001,0.031,,,,,,
312,114334.0,0.002,-0.001,0.031,,,,,,
313,114344.0,0.002,-0.001,0.031,,,,,,
314,114354.0,0.001,-0.001,0.031,,,,,,
315,114364.0,0.002,-0.001,0.031,,,,,,
316,114374.0,0.001,-0.001,0.031,,,,,,
317,114384.0,0.001,-0.001,0.031,,,,,,
318,114394.0,0.001,0.0,0.031,,,,,,
319,114404.0,0.001,0.0,0.032,,,,,,
320,114414.0,0.001,0.0,0.032,,,,,,
321,114424.0,0.001,0.0,0.032,,,,,,
322,114434.0,0.003,-0.001,0.032,,,,,,
323,114444.0,0.004,-0.001,0.032,,,,,,
324,114454.0,0.003,-0.001,0.032,,,,,,
325,114464.0,0.003,-0.001,0.032,,,,,,
326,114474.0,0.002,-0.001,0.032,,,,,,
327,114484.0,0.002,-0.001,0.033,,,,,,
328,114494.0,0.002,-0.001,0.033,,,,,,
329,114504.0,0.002,-0.001,0.033,,,,,,
330,114514.0,0.003,-0.001,0.033,,,,,,
331,114524.0,0.002,-0.001,0.033,,,,,,
332,114534.0,0.002,-0.001,0.033,,,,,,
333,114544.0,0.002,-0.001,0.033,,,,,,
334,114554.0,0.003,-0.001,0.033,,,,,,
335,114564.0,0.002,-0.001,0.033,,,,,,
336,114574.0,0.003,-0.001,0.033,,,,,,
337,114584.0,0.002,-0.001,0.033,,,,,,
338,114594.0,0.002,-0.001,0.033,,,,,,
339,114604.0,0.004,-0.001,0.033,,,,,,
340,114614.0,0.002,-0.001,0.033,,,,,,
341,114624.0,0.003,-0.001,0.033,,,,,,
342,114634.0,0.003,-0.001,0.033,,,,,,
343,114644.0,0.003,-0.001,0.033,,,,,,
344,114654.0,0.001,-0.001,0.033,,,,,,
345,114664.0,0.003,-0.001,0.033,,,,,,
346,114674.0,0.002,-0.001,0.033,,,,,,
347,114684.0,0.003,-0.001,0.033,,,,,,
348,114694.0,0.002,-0.001,0.033,,,,,,
349,114704.0,0.002,-0.001,0.033,,,,,,
350,114714.0,0.002,-0.001,0.033,,,,,,
351,114724.0,0.003,-0.001,0.033,,,,,,
352,114734.0,0.002,-0.001,0.033,,,,,,
353,114744.0,0.002,-0.002,0.034,,,,,,
354,114754.0,0.001,-0.001,0.034,,,,,,
355,114764.0,0.003,-0.001,0.034,,,,,,
356,114774.0,0.003,-0.001,0.034,,,,,,
357,114784.0,0.001,-0.001,0.032,,,,,,
358,114794.0,0.001,-0.001,0.032,,,,,,
359,114804.0,0.001,-0.001,0.032,,,,,,
360,114814.0,0.002,-0.001,0.032,,,,,,
361,114824.0,0.002,-0.001,0.032,,,,,,
362,114834.0,0.001,-0.001,0.032,,,,,,
363,114844.0,0.001,-0.001,0.032,,,,,,
364,114854.0,0.0,-0.001,0.032,,,,,,
365,114864.0,0.004,-0.001,0.032,,,,,,
366,114874.0,0.003,-0.001,0.032,,,,,,
367,114884.0,0.003,-0.001,0.032,,,,,,
368,114894.0,0.004,-0.001,0.032,,,,,,
369,114904.0,0.004,-0.001,0.032,,,,,,
370,114914.0,0.005,-0.001,0.032,,,,,,
371,114924.0,0.004,-0.002,0.032,,,,,,
372,114934.0,0.004,-0.002,0.032,,,,,,
373,114944.0,0.004,-0.001,0.032,,,,,,
374,114954.0,0.004,-0.001,0.031,,,,,,
375,114964.0,0.003,-0.001,0.031,,,,,,
376,114974.0,0.004,-0.001,0.031,,,,,,
377,114984.0,0.004,-0.001,0.031,,,,,,
378,114994.0,0.003,-0.002,0.031,,,,,,
379,115004.0,0.003,-0.002,0.031,,,,,,
380,115014.0,0.003,-0.002,0.031,,,,,,
381,115024.0,0.005,-0.002,0.031,,,,,,
382,115034.0,0.004,-0.002,0.031,,,,,,
383,115044.0,0.005,-0.002,0.031,,,,,,
384,115054.0,0.005,-0.002,0.03,,,,,,
385,115064.0,0.005,-0.002,0.03,,,,,,
386,115074.0,0.006,-0.002,0.03,,,,,,
387,115084.0,0.006,-0.002,0.031,,,,,,
388,115094.0,0.003,-0.002,0.031,,,,,,
389,115104.0,0.004,-0.002,0.031,,,,,,
390,115114.0,0.003,-0.002,0.031,,,,,,
391,115124.0,0.004,-0.002,0.031,,,,,,
392,115134.0,0.004,-0.002,0.031,,,,,,
393,115144.0,0.004,-0.002,0.031,,,,,,
394,115154.0,0.004,-0.002,0.031,,,,,,
395,115164.0,0.003,-0.002,0.031,,,,,,
396,115174.0,0.004,-0.002,0.032,,,,,,
397,115184.0,0.004,-0.002,0.032,,,,,,
398,115194.0,0.004,-0.002,0.032,,,,,,
399,115204.0,0.004,-0.002,0.032,,,,,,
400,115214.0,0.004,-0.002,0.032,,,,,,
401,115224.0,0.004,-0.002,0.031,,,,,,
402,115234.0,0.004,-0.002,0.031,,,,,,
403,115244.0,0.005,-0.002,0.031,,,,,,
404,115254.0,0.003,-0.002,0.031,,,,,,
405,115264.0,0.003,-0.002,0.032,,,,,,
406,115274.0,0.004,-0.002,0.032,,,,,,
407,115284.0,0.004,-0.002,0.032,,,,,,
408,115294.0,0.004,-0.002,0.032,,,,,,
409,115304.0,0.005,-0.002,0.032,,,,,,
410,115314.0,0.006,-0.002,0.032,,,,,,
411,115324.0,0.005,-0.002,0.032,,,,,,
412,115334.0,0.004,-0.002,0.032,,,,,,
413,115344.0,0.006,-0.002,0.032,,,,,,
414,115354.0,0.006,-0.002,0.032,,,,,,
415,115364.0,0.006,-0.002,0.032,,,,,,
416,115374.0,0.006,-0.002,0.032,,,,,,
417,115384.0,0.005,-0.002,0.032,,,,,,
418,115394.0,0.004,-0.002,0.033,,,,,,
419,115404.0,0.004,-0.002,0.033,,,,,,
420,115414.0,0.005,-0.002,0.033,,,,,,
421,115424.0,0.004,-0.002,0.033,,,,,,
422,115434.0,0.005,-0.002,0.033,,,,,,
423,115444.0,0.005,-0.002,0.033,,,,,,
424,115454.0,0.005,-0.002,0.034,,,,,,
425,115464.0,0.004,-0.002,0.034,,,,,,
426,115474.0,0.004,-0.002,0.034,,,,,,
427,115484.0,0.004,-0.002,0.034,,,,,,
428,115494.0,0.004,-0.002,0.034,,,,,,
429,115504.0,0.004,-0.002,0.034,,,,,,
430,115514.0,0.005,-0.002,0.034,,,,,,
431,115524.0,0.005,-0.002,0.032,,,,,,
432,115534.0,0.004,-0.002,0.033,,,,,,
433,115544.0,0.005,-0.002,0.033,,,,,,
434,115554.0,0.004,-0.002,0.033,,,,,,
435,115564.0,0.004,-0.002,0.033,,,,,,
436,115574.0,0.004,-0.003,0.03,,,,,,
437,115584.0,0.005,-0.002,0.03,,,,,,
438,115594.0,0.004,-0.002,0.03,,,,,,
439,115604.0,0.004,-0.002,0.03,,,,,,
440,115614.0,0.005,-0.002,0.03,,,,,,
441,115624.0,0.004,-0.002,0.03,,,,,,
442,115634.0,0.004,-0.002,0.03,,,,,,
443,115644.0,0.004,-0.002,0.03,,,,,,
444,115654.0,0.005,-0.002,0.03,,,,,,
445,115664.0,0.004,-0.002,0.03,,,,,,
446,115674.0,0.005,-0.002,0.03,,,,,,
447,115684.0,0.005,-0.002,0.03,,,,,,
448,115694.0,0.005,-0.002,0.03,,,,,,
449,115704.0,0.005,-0.002,0.031,,,,,,
450,115714.0,0.004,-0.002,0.031,,,,,,
451,115724.0,0.004,-0.002,0.031,,,,,,
452,115734.0,0.004,-0.003,0.031,,,,,,
453,115744.0,0.004,-0.003,0.031,,,,,,
454,115754.0,0.004,-0.003,0.031,,,,,,
455,115764.0,0.004,-0.003,0.031,,,,,,
456,115774.0,0.004,-0.002,0.031,,,,,,
457,115784.0,0.005,-0.002,0.031,,,,,,
458,115794.0,0.004,-0.003,0.031,,,,,,
459,115804.0,0.004,-0.003,0.031,,,,,,
460,115814.0,0.005,-0.003,0.031,,,,,,
461,115824.0,0.005,-0.003,0.031,,,,,,
462,115834.0,0.005,-0.003,0.031,,,,,,
463,115844.0,0.002,-0.003,0.032,,,,,,
464,115854.0,0.002,-0.003,0.032,,,,,,
465,115864.0,0.003,-0.003,0.032,,,,,,
466,115874.0,0.002,-0.003,0.032,,,,,,
467,115884.0,0.001,-0.003,0.033,,,,,,
468,115894.0,0.001,-0.002,0.033,,,,,,
469,115904.0,0.001,-0.002,0.033,,,,,,
470,115914.0,0.003,-0.002,0.033,,,,,,
471,115924.0,0.002,-0.003,0.033,,,,,,
472,115934.0,0.003,-0.003,0.033,,,,,,
473,115944.0,0.003,-0.003,0.034,,,,,,
474,115954.0,0.003,-0.002,0.034,,,,,,
475,115964.0,0.003,-0.002,0.033,,,,,,
476,115974.0,0.002,-0.002,0.033,,,,,,
477,115984.0,0.003,-0.002,0.033,,,,,,
478,115994.0,0.003,-0.002,0.033,,,,,,
479,116004.0,0.003,-0.003,0.033,,,,,,
480,116014.0,0.003,-0.002,0.032,,,,,,
481,116024.0,0.002,-0.002,0.032,,,,,,
482,116034.0,0.003,-0.002,0.033,,,,,,
483,116044.0,0.003,-0.002,0.033,,,,,,
484,116054.0,0.004,-0.002,0.032,,,,,,
485,116064.0,0.003,-0.002,0.032,,,,,,
486,116074.0,0.003,-0.002,0.032,,,,,,
487,116084.0,0.004,-0.002,0.032,,,,,,
488,116094.0,0.004,-0.002,0.032,,,,,,
489,116104.0,0.003,-0.002,0.033,,,,,,
490,116114.0,0.003,-0.002,0.033,,,,,,
491,116124.0,0.005,-0.002,0.033,,,,,,
492,116134.0,0.005,-0.002,0.033,,,,,,
493,116144.0,0.005,-0.002,0.033,,,,,,
494,116154.0,0.004,-0.002,0.033,,,,,,
495,116164.0,0.004,-0.002,0.033,,,,,,
496,116174.0,0.005,-0.002,0.033,,,,,,
497,116184.0,0.005,-0.002,0.032,,,,,,
498,116194.0,0.005,-0.002,0.032,,,,,,
499,116204.0,0.004,-0.002,0.032,,,,,,
500,116214.0,0.003,-0.002,0.032,,,,,,
501,116224.0,0.004,-0.002,0.032,,,,,,
502,116234.0,0.003,-0.002,0.033,,,,,,
503,116244.0,0.004,-0.002,0.033,,,,,,
504,116254.0,0.004,-0.002,0.033,,,,,,
505,116264.0,0.005,-0.003,0.033,,,,,,
506,116274.0,0.005,-0.002,0.032,,,,,,
507,116284.0,0.004,-0.003,0.032,,,,,,
508,116294.0,0.003,-0.003,0.032,,,,,,
509,116304.0,0.005,-0.002,0.032,,,,,,
510,116314.0,0.004,-0.002,0.032,,,,,,
511,116324.0,0.004,-0.002,0.033,,,,,,
512,116334.0,0.004,-0.002,0.033,,,,,,
513,116344.0,0.004,-0.002,0.033,,,,,,
514,116354.0,0.005,-0.002,0.033,,,,,,
515,116364.0,0.004,-0.002,0.034,,,,,,
516,116374.0,0.004,-0.002,0.034,,,,,,
517,116384.0,0.004,-0.002,0.034,,,,,,
518,116394.0,0.005,-0.002,0.035,,,,,,
519,116404.0,0.005,-0.002,0.033,,,,,,
520,116414.0,0.004,-0.002,0.034,,,,,,
521,116424.0,0.005,-0.002,0.034,,,,,,
522,116434.0,0.004,-0.003,0.034,,,,,,
523,116444.0,0.005,-0.002,0.034,,,,,,
524,116454.0,0.005,-0.002,0.034,,,,,,
525,116464.0,0.004,-0.003,0.034,,,,,,
526,116474.0,0.004,-0.003,0.034,,,,,,
527,116484.0,0.003,-0.002,0.034,,,,,,
528,116494.0,0.004,-0.002,0.034,,,,,,
529,116504.0,0.003,-0.002,0.034,,,,,,
530,116514.0,0.003,-0.002,0.034,,,,,,
531,116524.0,0.003,-0.002,0.034,,,,,,
532,116534.0,0.003,-0.002,0.034,,,,,,
533,116544.0,0.002,-0.002,0.033,,,,,,
534,116554.0,0.003,-0.002,0.033,,,,,,
535,116564.0,0.003,-0.002,0.033,,,,,,
536,116574.0,0.003,-0.002,0.033,,,,,,
537,116584.0,0.003,-0.002,0.033,,,,,,
