Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
7.3999999999999995,-1.0141701350249864e-18,0.12121051550186902,0.999999540369415,-0.25,-0.12878948449812821,0.999999540369415,0.25,-0.3787894844981272,0.999999540369415
7.404166666666667,-1.0042300718386976e-18,0.12141256030729138,0.9999995432688293,-0.25,-0.12858743969270586,0.9999995432688293,0.25,-0.37858743969270486,0.9999995432688293
7.408333333333333,-9.9428798371348e-19,0.12161457604819687,0.9999995461633017,-0.25,-0.1283854239518004,0.9999995461633017,0.25,-0.37838542395179936,0.9999995461633017
7.4125,-9.843439155976131e-19,0.12181656287255042,0.9999995490528256,-0.25,-0.12818343712744681,0.9999995490528256,0.25,-0.3781834371274458,0.9999995490528256
7.416666666666667,-9.74397912353646e-19,0.12201852092812444,0.9999995519373946,-0.25,-0.1279814790718728,0.9999995519373946,0.25,-0.37798147907187174,0.9999995519373946
7.420833333333333,-9.644500187544788e-19,0.122220450362498,0.9999995548170024,-0.25,-0.12777954963749924,0.9999995548170024,0.25,-0.37777954963749816,0.9999995548170024
7.425,-9.545002794869524e-19,0.1224223513230561,0.9999995576916427,-0.25,-0.12757764867694113,0.9999995576916427,0.25,-0.37757764867694005,0.9999995576916427
7.429166666666666,-9.445487391554232e-19,0.1226242239569889,0.9999995605613092,-0.25,-0.12737577604300832,0.9999995605613092,0.25,-0.37737577604300726,0.9999995605613092
7.433333333333334,-9.345954422815909e-19,0.12282606841129101,0.9999995634259957,-0.25,-0.1271739315887062,0.9999995634259957,0.25,-0.37717393158870516,0.9999995634259957
7.4375,-9.246404333080581e-19,0.12302788483276071,0.999999566285696,-0.25,-0.1269721151672365,0.999999566285696,0.25,-0.37697211516723544,0.999999566285696
7.441666666666666,-9.146837566018784e-19,0.12322967336799924,0.9999995691404039,-0.25,-0.12677032663199797,0.9999995691404039,0.25,-0.3767703266319969,0.9999995691404039
7.445833333333333,-9.047254564543657e-19,0.12343143416341004,0.9999995719901135,-0.25,-0.12656856583658715,0.9999995719901135,0.25,-0.3765685658365861,0.9999995719901135
7.45,-8.947655770846268e-19,0.12363316736519804,0.9999995748348187,-0.25,-0.12636683263479914,0.9999995748348187,0.25,-0.3763668326347981,0.9999995748348187
7.454166666666667,-8.848041626393643e-19,0.1238348731193689,0.9999995776745135,-0.25,-0.12616512688062828,0.9999995776745135,0.25,-0.3761651268806272,0.9999995776745135
7.458333333333333,-8.748412571926812e-19,0.12403655157172834,0.9999995805091921,-0.25,-0.12596344842826884,0.9999995805091921,0.25,-0.37596344842826773,0.9999995805091921
7.4624999999999995,-8.648769047532975e-19,0.12423820286788137,0.9999995833388486,-0.25,-0.1257617971321158,0.9999995833388486,0.25,-0.3757617971321147,0.9999995833388486
7.466666666666667,-8.54911149268037e-19,0.12443982715323161,0.9999995861634772,-0.25,-0.12556017284676554,0.9999995861634772,0.25,-0.37556017284676446,0.9999995861634772
7.470833333333333,-8.449440346253007e-19,0.12464142457298055,0.999999588983072,-0.25,-0.1253585754270166,0.999999588983072,0.25,-0.3753585754270155,0.999999588983072
7.475,-8.349756046585263e-19,0.12484299527212689,0.9999995917976273,-0.25,-0.12515700472787025,0.9999995917976273,0.25,-0.37515700472786917,0.9999995917976273
7.479166666666667,-8.25005903145947e-19,0.12504453939546578,0.9999995946071376,-0.25,-0.12495546060453136,0.9999995946071376,0.25,-0.3749554606045303,0.9999995946071376
7.483333333333333,-8.150349738103517e-19,0.12524605708758815,0.9999995974115972,-0.25,-0.12475394291240897,0.9999995974115972,0.25,-0.3747539429124079,0.9999995974115972
7.4875,-8.050628603188464e-19,0.12544754849288006,0.9999996002110004,-0.25,-0.12455245150711708,0.9999996002110004,0.25,-0.37455245150711597,0.9999996002110004
7.491666666666666,-7.950896062789447e-19,0.1256490137555219,0.9999996030053419,-0.25,-0.12435098624447524,0.9999996030053419,0.25,-0.37435098624447416,0.9999996030053419
7.495833333333334,-7.851152552383419e-19,0.12585045301948777,0.999999605794616,-0.25,-0.12414954698050935,0.999999605794616,0.25,-0.3741495469805083,0.999999605794616
7.5,-7.75139850692016e-19,0.12605186642854488,0.9999996085788174,-0.25,-0.12394813357145225,0.9999996085788174,0.25,-0.3739481335714512,0.9999996085788174
7.504166666666666,-7.651634360856407e-19,0.12625325412625268,0.9999996113579407,-0.25,-0.12374674587374444,0.9999996113579407,0.25,-0.37374674587374335,0.9999996113579407
7.508333333333333,-7.551860548153307e-19,0.12645461625596238,0.9999996141319806,-0.25,-0.12354538374403475,0.9999996141319806,0.25,-0.3735453837440337,0.9999996141319806
7.5125,-7.452077502273882e-19,0.12665595296081614,0.9999996169009318,-0.25,-0.12334404703918099,0.9999996169009318,0.25,-0.37334404703917995,0.9999996169009318
7.516666666666667,-7.352285656216937e-19,0.12685726438374645,0.9999996196647889,-0.25,-0.12314273561625068,0.9999996196647889,0.25,-0.3731427356162496,0.9999996196647889
7.520833333333333,-7.252485442550823e-19,0.1270585506674755,0.9999996224235469,-0.25,-0.1229414493325216,0.9999996224235469,0.25,-0.37294144933252055,0.9999996224235469
7.5249999999999995,-7.1526772934107075e-19,0.12725981195451452,0.9999996251772005,-0.25,-0.12274018804548258,0.9999996251772005,0.25,-0.37274018804548154,0.9999996251772005
7.529166666666667,-7.052861640459578e-19,0.12746104838716305,0.9999996279257448,-0.25,-0.12253895161283404,0.9999996279257448,0.25,-0.372538951612833,0.9999996279257448
7.533333333333333,-6.953038914849404e-19,0.12766226010750836,0.9999996306691746,-0.25,-0.12233773989248871,0.9999996306691746,0.25,-0.3723377398924877,0.9999996306691746
7.5375,-6.853209547218658e-19,0.1278634472574248,0.999999633407485,-0.25,-0.12213655274257226,0.999999633407485,0.25,-0.37213655274257124,0.999999633407485
7.541666666666667,-6.753373967725998e-19,0.12806460997857314,0.9999996361406709,-0.25,-0.12193539002142394,0.9999996361406709,0.25,-0.3719353900214229,0.9999996361406709
