-3.650362362775128185e-06,1.552341118899580596e+00,7.146047168425537777e-01
-3.754872714527670772e-06,1.563447046345352920e+00,7.140079047807567081e-01
-3.859767301046705134e-06,1.574566061632823644e+00,7.133895875091025296e-01
-3.968053205588541936e-06,1.585697665645217524e+00,7.127501259752306861e-01
-4.081282778474445382e-06,1.596841439250147543e+00,7.120898786717962947e-01
-4.199257444808702982e-06,1.607997061368399594e+00,7.114092014821594701e-01
-4.320166140299748171e-06,1.619164303250300918e+00,7.107084477380597454e-01
-4.441103259850767297e-06,1.630343001535885961e+00,7.099879684543601854e-01
-4.558822830389410160e-06,1.641533017629476898e+00,7.092481126724725637e-01
-4.670536235638373845e-06,1.652734193818776065e+00,7.084892278226664342e-01
-4.774560103723906335e-06,1.663946316822048743e+00,7.077116600116174494e-01
-4.870666636888049146e-06,1.675169097127240825e+00,7.069157541607951067e-01
-4.960067432893819421e-06,1.686402168279675706e+00,7.061018539622210266e-01
-5.045053171252954369e-06,1.697645105283883460e+00,7.052703016690782256e-01
-5.128392890855886282e-06,1.708897456745988030e+00,7.044214377819990602e-01
-5.212648970914518017e-06,1.720158782361082439e+00,7.035556007132747203e-01
-5.299576249723959666e-06,1.731428686492921143e+00,7.026731265068129062e-01
-5.389745045688438803e-06,1.742706839997080204e+00,7.017743486680909637e-01
-5.482467125562583710e-06,1.753992985652755188e+00,7.008595981268069819e-01
-5.576027068032749676e-06,1.765286926730770478e+00,6.999292033244771671e-01
-5.668148155398820672e-06,1.776588502290687765e+00,6.989834903942547806e-01
-5.756569296020402142e-06,1.787897555798804383e+00,6.980227833825992656e-01
-5.839589103614336827e-06,1.799213904926503238e+00,6.970474044544859860e-01
-5.916448392330350479e-06,1.810537319708502846e+00,6.960576740287995889e-01
-5.987467571004083601e-06,1.821867513874280586e+00,6.950539108094673235e-01
-6.053918379322013589e-06,1.833204150765568530e+00,6.940364317066823885e-01
-6.117674117804591428e-06,1.844546861685509631e+00,6.930055516722435360e-01
-6.180733383868987658e-06,1.855895271654285361e+00,6.919615834936986287e-01
-6.244737845917349881e-06,1.867249026024689673e+00,6.909048375978177337e-01
-6.310599929454984848e-06,1.878607811535681016e+00,6.898356219055377103e-01
-6.378324094868293405e-06,1.889971367039361860e+00,6.887542417633119030e-01
-6.447054763322506083e-06,1.901339481852379443e+00,6.876609999561120734e-01
-6.515327958891857183e-06,1.912711982752110851e+00,6.865561967895914552e-01
-6.581456070245845064e-06,1.924088713307724463e+00,6.854401302152978159e-01
-6.643946796349030047e-06,1.935469510886693945e+00,6.843130959647326650e-01
-6.701854143373419916e-06,1.946854186964535272e+00,6.831753876571311501e-01
-6.754980781663730963e-06,1.958242515289468466e+00,6.820272968532810065e-01
-6.803890769936458514e-06,1.969634230341112069e+00,6.808691130425317262e-01
-6.849739172922888180e-06,1.981029035931861637e+00,6.797011235683479979e-01
-6.893968654195705677e-06,1.992426621376298446e+00,6.785236135135501723e-01
-6.937952478451891323e-06,2.003826680970183016e+00,6.773368655748719380e-01
-6.982672189097265525e-06,2.015228931942525392e+00,6.761411599559309371e-01
-7.028505457686535788e-06,2.026633126654528549e+00,6.749367742998877429e-01
-7.075169383718094247e-06,2.038039056411543370e+00,6.737239836715607222e-01
-7.121824980522437774e-06,2.049446546397240443e+00,6.725030605869751765e-01
-7.167309663434641381e-06,2.060855443391572006e+00,6.712742750784144175e-01
-7.210435555749643581e-06,2.072265599579464990e+00,6.700378947762031245e-01
-7.250278795118180696e-06,2.083676856526866406e+00,6.687941849856267051e-01
-7.286390958946358407e-06,2.095089033154539759e+00,6.675434087393938842e-01
-7.318885871807037345e-06,2.106501920388253346e+00,6.662858268129147055e-01
-7.348387285186279655e-06,2.117915283428449147e+00,6.650216976998521989e-01
-7.375856996933431408e-06,2.129328870708635080e+00,6.637512775559369915e-01
